State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Madhya Pradesh,Gwalior,2003,Kharif     ,Jowar,3614.0,8246.0
Madhya Pradesh,Gwalior,2003,Kharif     ,Maize,168.0,609.0
Madhya Pradesh,Gwalior,2003,Kharif     ,Other Kharif pulses,21837.0,8022.0
Madhya Pradesh,Gwalior,2003,Kharif     ,Rice,14905.0,36700.0
Madhya Pradesh,Gwalior,2003,Kharif     ,Sesamum,2316.0,1473.0
Madhya Pradesh,Gwalior,2003,Kharif     ,Soyabean,3082.0,6597.0
Madhya Pradesh,Gwalior,2003,Kharif     ,Urad,21422.0,7884.0
Madhya Pradesh,Gwalior,2003,Rabi       ,Barley,1334.0,4530.0
Madhya Pradesh,Gwalior,2003,Rabi       ,Gram,33419.0,40972.0
Madhya Pradesh,Gwalior,2003,Rabi       ,Linseed,203.0,186.0
Madhya Pradesh,Gwalior,2003,Rabi       ,Other  Rabi pulses,7001.0,5222.0
Madhya Pradesh,Gwalior,2003,Rabi       ,Rapeseed &Mustard,45645.0,47106.0
Madhya Pradesh,Gwalior,2003,Rabi       ,Wheat,96606.0,274323.0
Madhya Pradesh,Gwalior,2003,Whole Year ,Beans & Mutter(Vegetable),46.0,0.0
Madhya Pradesh,Gwalior,2003,Whole Year ,Bhindi,121.0,0.0
Madhya Pradesh,Gwalior,2003,Whole Year ,Brinjal,194.0,0.0
Madhya Pradesh,Gwalior,2003,Whole Year ,Cabbage,73.0,0.0
Madhya Pradesh,Gwalior,2003,Whole Year ,Cauliflower,78.0,0.0
Madhya Pradesh,Gwalior,2003,Whole Year ,Citrus Fruit,13.0,0.0
Madhya Pradesh,Gwalior,2003,Whole Year ,Coriander,25.0,11.0
Madhya Pradesh,Gwalior,2003,Whole Year ,Dry chillies,66.0,61.0
Madhya Pradesh,Gwalior,2003,Whole Year ,Garlic,8.0,14.0
Madhya Pradesh,Gwalior,2003,Whole Year ,Mango,13.0,0.0
Madhya Pradesh,Gwalior,2003,Whole Year ,Onion,72.0,763.0
Madhya Pradesh,Gwalior,2003,Whole Year ,Other Fresh Fruits,79.0,0.0
Madhya Pradesh,Gwalior,2003,Whole Year ,Other Vegetables,765.0,0.0
Madhya Pradesh,Gwalior,2003,Whole Year ,Papaya,3.0,0.0
Madhya Pradesh,Gwalior,2003,Whole Year ,Pome Fruit,23.0,0.0
Madhya Pradesh,Gwalior,2003,Whole Year ,Potato,960.0,23515.0
Madhya Pradesh,Gwalior,2003,Whole Year ,Sannhamp,5.0,17.0
Madhya Pradesh,Gwalior,2003,Whole Year ,Sugarcane,1344.0,57560.0
Madhya Pradesh,Gwalior,2003,Whole Year ,Sweet potato,7.0,44.0
Madhya Pradesh,Gwalior,2003,Whole Year ,Tomato,252.0,0.0
Madhya Pradesh,Gwalior,2003,Whole Year ,Water Melon,43.0,0.0
Madhya Pradesh,Gwalior,2004,Kharif     ,Arhar/Tur,375.0,224.0
Madhya Pradesh,Gwalior,2004,Kharif     ,Bajra,6981.0,13685.0
Madhya Pradesh,Gwalior,2004,Kharif     ,Groundnut,461.0,573.0
Madhya Pradesh,Gwalior,2004,Kharif     ,Jowar,2513.0,5221.0
Madhya Pradesh,Gwalior,2004,Kharif     ,Maize,233.0,540.0
Madhya Pradesh,Gwalior,2004,Kharif     ,Rice,14640.0,30884.0
Madhya Pradesh,Gwalior,2004,Kharif     ,Sesamum,3696.0,2501.0
Madhya Pradesh,Gwalior,2004,Kharif     ,Soyabean,19941.0,41610.0
Madhya Pradesh,Gwalior,2004,Kharif     ,Urad,12311.0,6748.0
Madhya Pradesh,Gwalior,2004,Rabi       ,Barley,1023.0,2802.0
Madhya Pradesh,Gwalior,2004,Rabi       ,Gram,22159.0,27278.0
Madhya Pradesh,Gwalior,2004,Rabi       ,Linseed,449.0,564.0
Madhya Pradesh,Gwalior,2004,Rabi       ,Masoor,2686.0,1408.0
Madhya Pradesh,Gwalior,2004,Rabi       ,Rapeseed &Mustard,71732.0,63841.0
Madhya Pradesh,Gwalior,2004,Rabi       ,Wheat,92009.0,236311.0
Madhya Pradesh,Gwalior,2004,Whole Year ,Coriander,22.0,10.0
Madhya Pradesh,Gwalior,2004,Whole Year ,Garlic,16.0,32.0
Madhya Pradesh,Gwalior,2004,Whole Year ,Onion,47.0,755.0
Madhya Pradesh,Gwalior,2004,Whole Year ,Potato,998.0,24996.0
Madhya Pradesh,Gwalior,2004,Whole Year ,Sugarcane,1117.0,47870.0
Madhya Pradesh,Gwalior,2004,Whole Year ,Sweet potato,14.0,83.0
Madhya Pradesh,Gwalior,2005,Kharif     ,Arhar/Tur,295.0,151.0
Madhya Pradesh,Gwalior,2005,Kharif     ,Bajra,5779.0,13561.0
Madhya Pradesh,Gwalior,2005,Kharif     ,Groundnut,494.0,539.0
Madhya Pradesh,Gwalior,2005,Kharif     ,Jowar,2661.0,5912.0
Madhya Pradesh,Gwalior,2005,Kharif     ,Maize,157.0,347.0
Madhya Pradesh,Gwalior,2005,Kharif     ,Moong(Green Gram),170.0,75.0
Madhya Pradesh,Gwalior,2005,Kharif     ,Rice,17543.0,40559.0
Madhya Pradesh,Gwalior,2005,Kharif     ,Sesamum,7481.0,4457.0
Madhya Pradesh,Gwalior,2005,Kharif     ,Soyabean,20755.0,44824.0
Madhya Pradesh,Gwalior,2005,Kharif     ,Urad,7110.0,3842.0
Madhya Pradesh,Gwalior,2005,Rabi       ,Barley,882.0,2444.0
Madhya Pradesh,Gwalior,2005,Rabi       ,Gram,23339.0,30177.0
Madhya Pradesh,Gwalior,2005,Rabi       ,Linseed,185.0,231.0
Madhya Pradesh,Gwalior,2005,Rabi       ,Masoor,2402.0,1324.0
Madhya Pradesh,Gwalior,2005,Rabi       ,Peas & beans (Pulses),3187.0,1935.0
Madhya Pradesh,Gwalior,2005,Rabi       ,Rapeseed &Mustard,67800.0,65834.0
Madhya Pradesh,Gwalior,2005,Rabi       ,Wheat,91356.0,230270.0
Madhya Pradesh,Gwalior,2005,Whole Year ,Onion,24.0,353.0
Madhya Pradesh,Gwalior,2005,Whole Year ,Potato,962.0,20831.0
Madhya Pradesh,Gwalior,2005,Whole Year ,Sugarcane,2131.0,90120.0
Madhya Pradesh,Gwalior,2005,Whole Year ,Sweet potato,32.0,204.0
Madhya Pradesh,Gwalior,2006,Kharif     ,Arhar/Tur,120.0,45.0
Madhya Pradesh,Gwalior,2006,Kharif     ,Bajra,5915.0,13181.0
Madhya Pradesh,Gwalior,2006,Kharif     ,Groundnut,436.0,254.0
Madhya Pradesh,Gwalior,2006,Kharif     ,Jowar,3058.0,6148.0
Madhya Pradesh,Gwalior,2006,Kharif     ,Jute,2.0,6.0
Madhya Pradesh,Gwalior,2006,Kharif     ,Maize,204.0,346.0
Madhya Pradesh,Gwalior,2006,Kharif     ,Moong(Green Gram),474.0,153.0
Madhya Pradesh,Gwalior,2006,Kharif     ,Rice,15926.0,37380.0
Madhya Pradesh,Gwalior,2006,Kharif     ,Soyabean,15941.0,23496.0
Madhya Pradesh,Gwalior,2006,Kharif     ,Urad,6203.0,2186.0
Madhya Pradesh,Gwalior,2006,Rabi       ,Gram,21920.0,23805.0
Madhya Pradesh,Gwalior,2006,Rabi       ,Linseed,180.0,165.0
Madhya Pradesh,Gwalior,2006,Rabi       ,Masoor,867.0,407.0
Madhya Pradesh,Gwalior,2006,Rabi       ,Other  Rabi pulses,22.0,
Madhya Pradesh,Gwalior,2006,Rabi       ,Peas & beans (Pulses),2254.0,1271.0
Madhya Pradesh,Gwalior,2006,Rabi       ,Rapeseed &Mustard,55600.0,40644.0
Madhya Pradesh,Gwalior,2006,Rabi       ,Wheat,86985.0,187030.0
Madhya Pradesh,Gwalior,2006,Whole Year ,Coriander,23.0,7.0
Madhya Pradesh,Gwalior,2006,Whole Year ,Dry chillies,68.0,62.0
Madhya Pradesh,Gwalior,2006,Whole Year ,Garlic,15.0,38.0
Madhya Pradesh,Gwalior,2006,Whole Year ,Onion,14.0,161.0
Madhya Pradesh,Gwalior,2006,Whole Year ,Potato,927.0,18018.0
Madhya Pradesh,Gwalior,2006,Whole Year ,Sesamum,20558.0,10672.0
Madhya Pradesh,Gwalior,2006,Whole Year ,Sugarcane,2301.0,94810.0
Madhya Pradesh,Gwalior,2006,Whole Year ,Sweet potato,26.0,184.0
Madhya Pradesh,Gwalior,2007,Kharif     ,Arhar/Tur,221.0,74.0
Madhya Pradesh,Gwalior,2007,Kharif     ,Bajra,9648.0,11462.0
Madhya Pradesh,Gwalior,2007,Kharif     ,Groundnut,334.0,166.0
Madhya Pradesh,Gwalior,2007,Kharif     ,Jowar,4552.0,5682.0
Madhya Pradesh,Gwalior,2007,Kharif     ,Maize,163.0,148.0
Madhya Pradesh,Gwalior,2007,Kharif     ,Rice,11726.0,16744.0
Madhya Pradesh,Gwalior,2007,Kharif     ,Soyabean,16963.0,28864.0
Madhya Pradesh,Gwalior,2007,Kharif     ,Urad,9755.0,3438.0
Madhya Pradesh,Gwalior,2007,Rabi       ,Barley,1219.0,2473.0
Madhya Pradesh,Gwalior,2007,Rabi       ,Gram,15668.0,17219.0
Madhya Pradesh,Gwalior,2007,Rabi       ,Linseed,106.0,82.0
Madhya Pradesh,Gwalior,2007,Rabi       ,Masoor,933.0,354.0
Madhya Pradesh,Gwalior,2007,Rabi       ,Peas & beans (Pulses),2044.0,886.0
Madhya Pradesh,Gwalior,2007,Rabi       ,Rapeseed &Mustard,37087.0,25701.0
Madhya Pradesh,Gwalior,2007,Rabi       ,Wheat,67870.0,111365.0
Madhya Pradesh,Gwalior,2007,Whole Year ,Coriander,21.0,7.0
Madhya Pradesh,Gwalior,2007,Whole Year ,Garlic,5.0,8.0
Madhya Pradesh,Gwalior,2007,Whole Year ,Onion,69.0,640.0
Madhya Pradesh,Gwalior,2007,Whole Year ,Potato,749.0,12466.0
Madhya Pradesh,Gwalior,2007,Whole Year ,Sesamum,25916.0,8138.0
Madhya Pradesh,Gwalior,2007,Whole Year ,Sugarcane,2762.0,74870.0
Madhya Pradesh,Gwalior,2007,Whole Year ,Sweet potato,41.0,223.0
Madhya Pradesh,Gwalior,2008,Kharif     ,Arhar/Tur,517.0,286.0
Madhya Pradesh,Gwalior,2008,Kharif     ,Bajra,9717.0,21161.0
Madhya Pradesh,Gwalior,2008,Kharif     ,Groundnut,231.0,180.0
Madhya Pradesh,Gwalior,2008,Kharif     ,Jowar,5608.0,11812.0
Madhya Pradesh,Gwalior,2008,Kharif     ,Maize,182.0,287.0
Madhya Pradesh,Gwalior,2008,Kharif     ,Rice,30991.0,81797.0
Madhya Pradesh,Gwalior,2008,Kharif     ,Sannhamp,2.0,1.0
Madhya Pradesh,Gwalior,2008,Kharif     ,Soyabean,6974.0,13284.0
Madhya Pradesh,Gwalior,2008,Kharif     ,Urad,6038.0,2411.0
Madhya Pradesh,Gwalior,2008,Rabi       ,Barley,1349.0,3290.0
Madhya Pradesh,Gwalior,2008,Rabi       ,Gram,17374.0,22395.0
Madhya Pradesh,Gwalior,2008,Rabi       ,Linseed,108.0,110.0
Madhya Pradesh,Gwalior,2008,Rabi       ,Masoor,1232.0,702.0
Madhya Pradesh,Gwalior,2008,Rabi       ,Peas & beans (Pulses),2091.0,1473.0
Madhya Pradesh,Gwalior,2008,Rabi       ,Rapeseed &Mustard,58919.0,58565.0
Madhya Pradesh,Gwalior,2008,Rabi       ,Wheat,89278.0,229108.0
Madhya Pradesh,Gwalior,2008,Whole Year ,Coriander,27.0,14.0
Madhya Pradesh,Gwalior,2008,Whole Year ,Garlic,6.0,15.0
Madhya Pradesh,Gwalior,2008,Whole Year ,Onion,52.0,490.0
Madhya Pradesh,Gwalior,2008,Whole Year ,Potato,780.0,13825.0
Madhya Pradesh,Gwalior,2008,Whole Year ,Sesamum,15757.0,7851.0
Madhya Pradesh,Gwalior,2008,Whole Year ,Sugarcane,2199.0,83460.0
Madhya Pradesh,Gwalior,2008,Whole Year ,Sweet potato,147.0,1215.0
Madhya Pradesh,Gwalior,2009,Kharif     ,Jowar,5307.0,13325.0
Madhya Pradesh,Gwalior,2009,Kharif     ,Moong(Green Gram),238.0,87.0
Madhya Pradesh,Gwalior,2009,Kharif     ,Urad,5378.0,2400.0
Madhya Pradesh,Gwalior,2009,Whole Year ,Arhar/Tur,342.0,185.0
Madhya Pradesh,Gwalior,2009,Whole Year ,Bajra,11234.0,28961.0
Madhya Pradesh,Gwalior,2009,Whole Year ,Barley,1061.0,2722.0
Madhya Pradesh,Gwalior,2009,Whole Year ,Coriander,9.0,5.0
Madhya Pradesh,Gwalior,2009,Whole Year ,Dry chillies,45.0,91.0
Madhya Pradesh,Gwalior,2009,Whole Year ,Garlic,12.0,29.0
Madhya Pradesh,Gwalior,2009,Whole Year ,Gram,21701.0,29687.0
Madhya Pradesh,Gwalior,2009,Whole Year ,Groundnut,231.0,183.0
Madhya Pradesh,Gwalior,2009,Whole Year ,Linseed,123.0,170.0
Madhya Pradesh,Gwalior,2009,Whole Year ,Maize,158.0,210.0
Madhya Pradesh,Gwalior,2009,Whole Year ,Masoor,1431.0,776.0
Madhya Pradesh,Gwalior,2009,Whole Year ,Onion,93.0,1218.0
Madhya Pradesh,Gwalior,2009,Whole Year ,Peas & beans (Pulses),2199.0,1574.0
Madhya Pradesh,Gwalior,2009,Whole Year ,Potato,875.0,16569.0
Madhya Pradesh,Gwalior,2009,Whole Year ,Rapeseed &Mustard,64350.0,70463.0
Madhya Pradesh,Gwalior,2009,Whole Year ,Rice,21025.0,54135.0
Madhya Pradesh,Gwalior,2009,Whole Year ,Sesamum,24064.0,14256.0
Madhya Pradesh,Gwalior,2009,Whole Year ,Soyabean,4174.0,7346.0
Madhya Pradesh,Gwalior,2009,Whole Year ,Sugarcane,1814.0,64910.0
Madhya Pradesh,Gwalior,2009,Whole Year ,Sweet potato,164.0,1355.0
Madhya Pradesh,Gwalior,2009,Whole Year ,Wheat,83400.0,189873.0
Madhya Pradesh,Gwalior,2010,Kharif     ,Arhar/Tur,1111.0,252.0
Madhya Pradesh,Gwalior,2010,Kharif     ,Bajra,10085.0,25910.0
Madhya Pradesh,Gwalior,2010,Kharif     ,Groundnut,302.0,426.0
Madhya Pradesh,Gwalior,2010,Kharif     ,Jowar,4910.0,14428.0
Madhya Pradesh,Gwalior,2010,Kharif     ,Maize,158.0,286.0
Madhya Pradesh,Gwalior,2010,Kharif     ,Moong(Green Gram),266.0,99.0
Madhya Pradesh,Gwalior,2010,Kharif     ,Rice,24474.0,63953.0
Madhya Pradesh,Gwalior,2010,Kharif     ,Soyabean,2160.0,3247.0
Madhya Pradesh,Gwalior,2010,Kharif     ,Urad,4816.0,2112.0
Madhya Pradesh,Gwalior,2010,Rabi       ,Barley,946.0,2803.0
Madhya Pradesh,Gwalior,2010,Rabi       ,Gram,17039.0,30312.0
Madhya Pradesh,Gwalior,2010,Rabi       ,Linseed,83.0,82.0
Madhya Pradesh,Gwalior,2010,Rabi       ,Masoor,1237.0,494.0
Madhya Pradesh,Gwalior,2010,Rabi       ,Peas & beans (Pulses),1925.0,948.0
Madhya Pradesh,Gwalior,2010,Rabi       ,Rapeseed &Mustard,64410.0,74973.0
Madhya Pradesh,Gwalior,2010,Rabi       ,Wheat,93835.0,254063.0
Madhya Pradesh,Gwalior,2010,Whole Year ,Coriander,11.0,5.0
Madhya Pradesh,Gwalior,2010,Whole Year ,Dry chillies,27.0,73.0
Madhya Pradesh,Gwalior,2010,Whole Year ,Garlic,8.0,13.0
Madhya Pradesh,Gwalior,2010,Whole Year ,Onion,101.0,1100.0
Madhya Pradesh,Gwalior,2010,Whole Year ,Potato,733.0,12611.0
Madhya Pradesh,Gwalior,2010,Whole Year ,Sesamum,21055.0,17695.0
Madhya Pradesh,Gwalior,2010,Whole Year ,Sugarcane,1999.0,74780.0
Madhya Pradesh,Gwalior,2010,Whole Year ,Sweet potato,144.0,738.0
Madhya Pradesh,Gwalior,2011,Kharif     ,Arhar/Tur,797.0,329.0
Madhya Pradesh,Gwalior,2011,Kharif     ,Bajra,10317.0,27437.0
Madhya Pradesh,Gwalior,2011,Kharif     ,Barley,936.0,3421.0
Madhya Pradesh,Gwalior,2011,Kharif     ,Groundnut,290.0,320.0
Madhya Pradesh,Gwalior,2011,Kharif     ,Jowar,3581.0,8245.0
Madhya Pradesh,Gwalior,2011,Kharif     ,Maize,156.0,212.0
Madhya Pradesh,Gwalior,2011,Kharif     ,Moong(Green Gram),289.0,74.0
Madhya Pradesh,Gwalior,2011,Kharif     ,Other Kharif pulses,5.0,
Madhya Pradesh,Gwalior,2011,Kharif     ,Rice,30616.0,96275.0
Madhya Pradesh,Gwalior,2011,Kharif     ,Soyabean,1675.0,2905.0
Madhya Pradesh,Gwalior,2011,Kharif     ,Urad,5075.0,1540.0
Madhya Pradesh,Gwalior,2011,Rabi       ,Gram,12905.0,22396.0
Madhya Pradesh,Gwalior,2011,Rabi       ,Linseed,65.0,102.0
Madhya Pradesh,Gwalior,2011,Rabi       ,Masoor,1301.0,544.0
Madhya Pradesh,Gwalior,2011,Rabi       ,Peas & beans (Pulses),2149.0,1105.0
Madhya Pradesh,Gwalior,2011,Rabi       ,Rapeseed &Mustard,53799.0,73382.0
Madhya Pradesh,Gwalior,2011,Rabi       ,Wheat,112519.0,396967.0
Madhya Pradesh,Gwalior,2011,Whole Year ,Coriander,10.0,5.0
Madhya Pradesh,Gwalior,2011,Whole Year ,Dry chillies,23.0,36.0
Madhya Pradesh,Gwalior,2011,Whole Year ,Garlic,3.0,5.0
Madhya Pradesh,Gwalior,2011,Whole Year ,Onion,86.0,1070.0
Madhya Pradesh,Gwalior,2011,Whole Year ,Potato,687.0,12018.0
Madhya Pradesh,Gwalior,2011,Whole Year ,Sesamum,18638.0,12151.0
Madhya Pradesh,Gwalior,2011,Whole Year ,Sugarcane,1462.0,46150.0
Madhya Pradesh,Gwalior,2011,Whole Year ,Sweet potato,131.0,727.0
Madhya Pradesh,Gwalior,2012,Kharif     ,Arhar/Tur,713.0,202.0
Madhya Pradesh,Gwalior,2012,Kharif     ,Bajra,9089.0,22652.0
Madhya Pradesh,Gwalior,2012,Kharif     ,Barley,1092.0,2554.0
Madhya Pradesh,Gwalior,2012,Kharif     ,Groundnut,385.0,463.0
Madhya Pradesh,Gwalior,2012,Kharif     ,Jowar,3675.0,10062.0
Madhya Pradesh,Gwalior,2012,Kharif     ,Maize,64.0,127.0
Madhya Pradesh,Gwalior,2012,Kharif     ,Moong(Green Gram),261.0,81.0
Madhya Pradesh,Gwalior,2012,Kharif     ,Rice,49164.0,89431.0
Madhya Pradesh,Gwalior,2012,Kharif     ,Soyabean,8158.0,14640.0
Madhya Pradesh,Gwalior,2012,Kharif     ,Urad,6245.0,2180.0
Madhya Pradesh,Gwalior,2012,Rabi       ,Gram,23281.0,37232.0
Madhya Pradesh,Gwalior,2012,Rabi       ,Linseed,72.0,74.0
Madhya Pradesh,Gwalior,2012,Rabi       ,Masoor,1348.0,547.0
Madhya Pradesh,Gwalior,2012,Rabi       ,Other  Rabi pulses,183.0,
Madhya Pradesh,Gwalior,2012,Rabi       ,Peas & beans (Pulses),2411.0,1240.0
Madhya Pradesh,Gwalior,2012,Rabi       ,Rapeseed &Mustard,47466.0,54064.0
Madhya Pradesh,Gwalior,2012,Rabi       ,Wheat,115404.0,420858.0
Madhya Pradesh,Gwalior,2012,Whole Year ,Coriander,3.0,1.0
Madhya Pradesh,Gwalior,2012,Whole Year ,Dry chillies,33.0,62.0
Madhya Pradesh,Gwalior,2012,Whole Year ,Garlic,10.0,19.0
Madhya Pradesh,Gwalior,2012,Whole Year ,Onion,69.0,961.0
Madhya Pradesh,Gwalior,2012,Whole Year ,Potato,697.0,11343.0
Madhya Pradesh,Gwalior,2012,Whole Year ,Sesamum,13680.0,7056.0
Madhya Pradesh,Gwalior,2012,Whole Year ,Sugarcane,1790.0,57300.0
Madhya Pradesh,Gwalior,2012,Whole Year ,Sweet potato,105.0,628.0
Madhya Pradesh,Gwalior,2013,Kharif     ,Arhar/Tur,805.0,395.0
Madhya Pradesh,Gwalior,2013,Kharif     ,Bajra,7047.0,13650.0
Madhya Pradesh,Gwalior,2013,Kharif     ,Barley,838.0,2103.0
Madhya Pradesh,Gwalior,2013,Kharif     ,Groundnut,488.0,732.0
Madhya Pradesh,Gwalior,2013,Kharif     ,Jowar,3306.0,5561.0
Madhya Pradesh,Gwalior,2013,Kharif     ,Maize,41.0,93.0
Madhya Pradesh,Gwalior,2013,Kharif     ,Moong(Green Gram),379.0,173.0
Madhya Pradesh,Gwalior,2013,Kharif     ,Other Kharif pulses,5.0,
Madhya Pradesh,Gwalior,2013,Kharif     ,Rice,57509.0,135088.0
Madhya Pradesh,Gwalior,2013,Kharif     ,Sannhamp,5.0,5.0
Madhya Pradesh,Gwalior,2013,Kharif     ,Soyabean,5596.0,7727.0
Madhya Pradesh,Gwalior,2013,Kharif     ,Urad,3911.0,1307.0
Madhya Pradesh,Gwalior,2013,Rabi       ,Gram,16754.0,20312.0
Madhya Pradesh,Gwalior,2013,Rabi       ,Linseed,42.0,28.0
Madhya Pradesh,Gwalior,2013,Rabi       ,Masoor,615.0,292.0
Madhya Pradesh,Gwalior,2013,Rabi       ,Moong(Green Gram),73.0,20.0
Madhya Pradesh,Gwalior,2013,Rabi       ,Peas & beans (Pulses),1935.0,979.0
Madhya Pradesh,Gwalior,2013,Rabi       ,Rapeseed &Mustard,49682.0,39050.0
Madhya Pradesh,Gwalior,2013,Rabi       ,Wheat,119285.0,363643.0
Madhya Pradesh,Gwalior,2013,Whole Year ,Coriander,31.0,10.0
Madhya Pradesh,Gwalior,2013,Whole Year ,Dry chillies,33.0,33.0
Madhya Pradesh,Gwalior,2013,Whole Year ,Garlic,4.0,7.0
Madhya Pradesh,Gwalior,2013,Whole Year ,Onion,64.0,706.0
Madhya Pradesh,Gwalior,2013,Whole Year ,Potato,902.0,10986.0
Madhya Pradesh,Gwalior,2013,Whole Year ,Sesamum,9931.0,4564.0
Madhya Pradesh,Gwalior,2013,Whole Year ,Sugarcane,771.0,23990.0
Madhya Pradesh,Gwalior,2013,Whole Year ,Sweet potato,117.0,710.0
Madhya Pradesh,Indore,1997,Kharif     ,Arhar/Tur,800.0,500.0
Madhya Pradesh,Indore,1997,Kharif     ,Groundnut,200.0,200.0
Madhya Pradesh,Indore,1997,Kharif     ,Jowar,2500.0,2900.0
Madhya Pradesh,Indore,1997,Kharif     ,Maize,10900.0,11600.0
Madhya Pradesh,Indore,1997,Kharif     ,Soyabean,210700.0,244700.0
Madhya Pradesh,Indore,1997,Rabi       ,Linseed,1600.0,900.0
Madhya Pradesh,Indore,1997,Rabi       ,Wheat,115700.0,274200.0
Madhya Pradesh,Indore,1998,Kharif     ,Arhar/Tur,700.0,500.0
Madhya Pradesh,Indore,1998,Kharif     ,Groundnut,100.0,200.0
Madhya Pradesh,Indore,1998,Kharif     ,Jowar,1400.0,1800.0
Madhya Pradesh,Indore,1998,Kharif     ,Maize,9200.0,10800.0
Madhya Pradesh,Indore,1998,Kharif     ,Soyabean,214200.0,259200.0
Madhya Pradesh,Indore,1998,Rabi       ,Gram,45100.0,37300.0
Madhya Pradesh,Indore,1998,Rabi       ,Linseed,1300.0,800.0
Madhya Pradesh,Indore,1998,Rabi       ,Wheat,121800.0,344900.0
Madhya Pradesh,Indore,1998,Whole Year ,Sugarcane,351.0,8080.0
Madhya Pradesh,Indore,1999,Kharif     ,Arhar/Tur,503.0,419.0
Madhya Pradesh,Indore,1999,Kharif     ,Bajra,3.0,1.0
Madhya Pradesh,Indore,1999,Kharif     ,Cotton(lint),18.0,11.0
Madhya Pradesh,Indore,1999,Kharif     ,Dry ginger,13.0,24.0
Madhya Pradesh,Indore,1999,Kharif     ,Groundnut,151.0,185.0
Madhya Pradesh,Indore,1999,Kharif     ,Jowar,338.0,412.0
Madhya Pradesh,Indore,1999,Kharif     ,Maize,10318.0,14876.0
Madhya Pradesh,Indore,1999,Kharif     ,Other Kharif pulses,400.0,114.0
Madhya Pradesh,Indore,1999,Kharif     ,Rice,43.0,23.0
Madhya Pradesh,Indore,1999,Kharif     ,Sesamum,9.0,4.0
Madhya Pradesh,Indore,1999,Kharif     ,Soyabean,214490.0,318732.0
Madhya Pradesh,Indore,1999,Kharif     ,Urad,259.0,79.0
Madhya Pradesh,Indore,1999,Rabi       ,Barley,8.0,14.0
Madhya Pradesh,Indore,1999,Rabi       ,Gram,42715.0,37632.0
Madhya Pradesh,Indore,1999,Rabi       ,Linseed,989.0,667.0
Madhya Pradesh,Indore,1999,Rabi       ,Other  Rabi pulses,1303.0,806.0
Madhya Pradesh,Indore,1999,Rabi       ,Rapeseed &Mustard,56.0,46.0
Madhya Pradesh,Indore,1999,Rabi       ,Safflower,18.0,9.0
Madhya Pradesh,Indore,1999,Rabi       ,Wheat,128855.0,283060.0
Madhya Pradesh,Indore,1999,Whole Year ,Dry chillies,208.0,138.0
Madhya Pradesh,Indore,1999,Whole Year ,Garlic,3147.0,12967.0
Madhya Pradesh,Indore,1999,Whole Year ,Onion,1074.0,12815.0
Madhya Pradesh,Indore,1999,Whole Year ,Potato,19703.0,256523.0
Madhya Pradesh,Indore,1999,Whole Year ,Sannhamp,6.0,6.0
Madhya Pradesh,Indore,1999,Whole Year ,Sugarcane,156.0,4950.0
Madhya Pradesh,Indore,1999,Whole Year ,Sweet potato,29.0,220.0
Madhya Pradesh,Indore,2000,Kharif     ,Arhar/Tur,643.0,406.0
Madhya Pradesh,Indore,2000,Kharif     ,Bajra,13.0,10.0
Madhya Pradesh,Indore,2000,Kharif     ,Cotton(lint),2.0,1.0
Madhya Pradesh,Indore,2000,Kharif     ,Dry ginger,10.0,17.0
Madhya Pradesh,Indore,2000,Kharif     ,Groundnut,109.0,162.0
Madhya Pradesh,Indore,2000,Kharif     ,Jowar,476.0,671.0
Madhya Pradesh,Indore,2000,Kharif     ,Maize,11068.0,18325.0
Madhya Pradesh,Indore,2000,Kharif     ,Other Kharif pulses,227.0,58.0
Madhya Pradesh,Indore,2000,Kharif     ,Rice,31.0,16.0
Madhya Pradesh,Indore,2000,Kharif     ,Sesamum,6.0,3.0
Madhya Pradesh,Indore,2000,Kharif     ,Small millets,7.0,2.0
Madhya Pradesh,Indore,2000,Kharif     ,Soyabean,209148.0,215632.0
Madhya Pradesh,Indore,2000,Kharif     ,Sunflower,27.0,9.0
Madhya Pradesh,Indore,2000,Rabi       ,Barley,1.0,2.0
Madhya Pradesh,Indore,2000,Rabi       ,Gram,16726.0,11273.0
Madhya Pradesh,Indore,2000,Rabi       ,Linseed,148.0,109.0
Madhya Pradesh,Indore,2000,Rabi       ,Other  Rabi pulses,1455.0,813.0
Madhya Pradesh,Indore,2000,Rabi       ,Rapeseed &Mustard,1.0,1.0
Madhya Pradesh,Indore,2000,Rabi       ,Wheat,50606.0,87299.0
Madhya Pradesh,Indore,2000,Whole Year ,Coriander,39.0,10.0
Madhya Pradesh,Indore,2000,Whole Year ,Dry chillies,101.0,29.0
Madhya Pradesh,Indore,2000,Whole Year ,Garlic,1855.0,7431.0
Madhya Pradesh,Indore,2000,Whole Year ,Onion,644.0,9154.0
Madhya Pradesh,Indore,2000,Whole Year ,Sannhamp,8.0,6.0
Madhya Pradesh,Indore,2000,Whole Year ,Sugarcane,230.0,2690.0
Madhya Pradesh,Indore,2000,Whole Year ,Turmeric,2.0,1.0
Madhya Pradesh,Indore,2001,Kharif     ,Arhar/Tur,593.0,371.0
Madhya Pradesh,Indore,2001,Kharif     ,Castor seed,1.0,0.01
Madhya Pradesh,Indore,2001,Kharif     ,Cotton(lint),20.0,11.0
Madhya Pradesh,Indore,2001,Kharif     ,Dry ginger,14.0,20.0
